Table 1
	CODE	HELD	TITLE	AUTHORS	PUBLISHER	YEAR	YEAR VAL	DESCRIPTION	SUBJECTS	NOTES	OCLC NO	OCLC CAT	
	"Availability:             Check the catalogs in your library. Libraries worldwide that own item: 6 Search the HOLLIS CatalogExternal Resources:       Cite This ItemFind Items About:         Bode, Johann Elert,max: 51Title:                     Astronomisches Jahrbuch für das Jahr ... :nebst einer Sammlung de neuesten in die astronomischen Wissenschaften einschlagenden Abhandlungen, Beobachten und Nachrichten /Author(s):                Bode, Johann Elert,; 1747-1826.Corp Author(s):           Königlich Akademie der Wissenschaften zu Berlin.Publication:              Berlin : Bey dem Verfasser in Berlin und in der Buchhandlung der Gelehrten in Dessau [und Leipzig] : Gedruckt bey George Jacob Decker ...,Year:                     1784-1829Frequency:                AnnualDescription:              1784-1829.; volumes : illustrations ; 22 cmLanguage:                 GermanStandard No:              LCCN:                     18-3731SUBJECT(S)Descriptor:               Astronomy -- Periodicals.Ephemerides.Astronomie -- Périodiques.Éphémérides (Astronomie)ephemerides.Astronomy.Ephemerides.Genre/Form:               Periodicals.Note(s):                  Imprint, 1788- : Berlin : Bey dem Verfasser in Commission bey Gottl. Aug. Lange in Berlin : Gedruckt bey George Jacob Decker, 1785-/ Printer varies: G.J. Decker und Sohn(1792-1794); George Decker (1795-1801); C.F.E. Späthen (1802- )./ Folded leaves of plates with copper engravings bound at end of each vol.Class Descriptors:         LC: QB8Other Titles:             Berliner Ephemeriden.Preceding Title:          Astronomisches Jahrbuch, oder Ephemeriden, für das Jahr ...Succeeding Title:         Berliner astronomisches Jahrbuch für ...Responsibility:           mit Genehmhaltung der Königl. Akademie der Wissenschaften ; berechnet und herausgegeben von J.E. Bode, Astronom der Akademie ; mit ... Kupfertafeln.Material Type:            Periodical (per)Document Type:            SerialEntry:                    19840502Update:                   20220624Accession No:             OCLC:                     64236824Provider:        OCLCDatabase:                 WorldCat--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"	6	Astronomisches Jahrbuch für das Jahr ...	"Bode, Johann Elert,; 1747-1826.Corp Author(s)"	"Berlin : Bey dem Verfasser in Berlin und in der Buchhandlung der Gelehrten in Dessau [und Leipzig] : Gedruckt bey George Jacob Decker ...,"	1784-1829Frequency: Annual	1784	1784-1829.; volumes : illustrations ; 22 cm	"Descriptor: Astronomy -- Periodicals.Ephemerides.Astronomie -- Périodiques.Éphémérides (Astronomie)ephemerides.Astronomy.Ephemerides.Genre/Form: Periodicals.Note(s): Imprint, 1788- : Berlin : Bey dem Verfasser in Commission bey Gottl. Aug. Lange in Berlin : Gedruckt bey George Jacob Decker, 1785-/ Printer varies: G.J. Decker und Sohn(1792-1794); George Decker (1795-1801); C.F.E. Späthen (1802- )./ Folded leaves of plates with copper engravings bound at end of each vol."	"Imprint, 1788- : Berlin : Bey dem Verfasser in Commission bey Gottl. Aug. Lange in Berlin : Gedruckt bey George Jacob Decker, 1785-/ Printer varies: G.J. Decker und Sohn(1792-1794); George Decker (1795-1801); C.F.E. Späthen (1802- )./ Folded leaves of plates with copper engravings bound at end of each vol."	64236824	https://worldcat.org/oclc/64236824	
	"Availability:             Check the catalogs in your library. Libraries worldwide that own item: 6 Search the HOLLIS CatalogExternal Resources:       Cite This ItemFind Items About:         Fabri, Johann Ernst,max: 1Title:                     Geographisches Magazin.Author(s):                Fabri, Johann Ernst,; 1755-1825.Publication:              Dessau : Verlagskasse für Gelehrte und Künstler,Year:                     1783-1785Description:              1. Bd., 1. Heft-4. Bd., Heft 13.; 4 volumesLanguage:                 GermanSeries:                   Variation:                Deutsche Zeitschriften des 18. und 19. Jahrhunderts ;; Nr. 1142.SUBJECT(S)Descriptor:               German periodicals -- 18th century.Périodiques allemands -- 18e siècle.German periodicals.Population.Travel.Genre/Form:               History.Periodicals.Time:                     1700-1799Geographic:               Germany -- Description and travel -- Periodicals.Germany -- Population -- History -- Periodicals.Allemagne -- Descriptions et voyages -- Périodiques.Germany.Note(s):                  Reproduction:             Microfiche./ Hildesheim :/ Georg Olms Verlag./ 12 microfiches : negative./ (Deutsche Zeitschriften des 18. und 19. Jahrhunderts ; Nr. 1142).General Info:             Vol. 3 (1784)-4 (1785), in v. 4.Class Descriptors:         LC: DD33Other Titles:             J.E. Fabri's geographisches Magazin; M. Johann Ernst Fabris geographisches MagazinSucceeding Title:         Neues geographisches Magazin; (OCoLC)32945369Material Type:            Periodical (per); Microfiche (mfc)Document Type:            SerialEntry:                    19980804Update:                   20220622Accession No:             OCLC:                     39670898Provider:        OCLCDatabase:                 WorldCat--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"	6	Geographisches Magazin.Author(s)	"Fabri, Johann Ernst,; 1755-1825.Publication"	"Dessau : Verlagskasse für Gelehrte und Künstler,"	1783-1785	1783	"1. Bd., 1. Heft-4. Bd., Heft 13.; 4 volumes"	"Descriptor: German periodicals -- 18th century.Périodiques allemands -- 18e siècle.German periodicals.Population.Travel.Genre/Form: History.Periodicals.Time: 1700-1799Geographic: Germany -- Description and travel -- Periodicals.Germany -- Population -- History -- Periodicals.Allemagne -- Descriptions et voyages -- Périodiques.Germany.Note(s): Reproduction: Microfiche./ Hildesheim :/ Georg Olms Verlag./ 12 microfiches : negative./ (Deutsche Zeitschriften des 18. und 19. Jahrhunderts ; Nr. 1142).General Info: Vol. 3 (1784)-4 (1785), in v. 4."	"Reproduction: Microfiche./ Hildesheim :/ Georg Olms Verlag./ 12 microfiches : negative./ (Deutsche Zeitschriften des 18. und 19. Jahrhunderts ; Nr. 1142).General Info: Vol. 3 (1784)-4 (1785), in v. 4."	39670898	https://worldcat.org/oclc/39670898	
	"Availability:             Check the catalogs in your library. Libraries worldwide that own item: 6 Search the HOLLIS CatalogExternal Resources:       Cite This ItemFind Items About:         Weigel, Christian Ehrenfried,max: 2Title:                     Magazin für Freunde der Naturlehre und Naturgeschichte :Scheidekunst, Land- und Stadtwirthschaft, Volks- und Staatsarznei /Author(s):                Weigel, Christian Ehrenfried,; 1748-1831.Publication:              Berlin : Stralsund und Greifswald : Bei Gottlieb August Lange,Place:                    Germany; Berlin.Year:                     1794-1797Description:              V. 1-4, no. 1-[8] (1794-1797).; 4 v. : ill. (part folding) ; 20 cm. (8vo)Language:                 GermanSUBJECT(S)Descriptor:               Science -- Periodicals -- Early works to 1800.Natural history -- Periodicals.Sciences -- Périodiques -- Ouvrages avant 1800.Sciences naturelles -- Périodiques.Natural history.Science.Genre/Form:               Early works.Periodicals.Note(s):                  Edited by C.E. Weigel./ Each volume contains two issues, separately paged and registered./ Index for v. 1-2 in v. 2; for v. 3-4 in v. 4./ Errata: for v. 1-2 in v. 2; for v.3-4 in v. 4./ The leaves of plates in v. 3, pt. 2 consist of 2 folding diagrams and 2 folding charts./ No more published./ Includes bibliographical references.Responsibility:           herausgegeben von Christ. Ehrenfr. Weigel ...Material Type:            Periodical (per)Document Type:            SerialEntry:                    19910516Update:                   20220521Accession No:             OCLC:                     228670929Provider:        OCLCDatabase:                 WorldCat--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"	6	Magazin für Freunde der Naturlehre und Naturgeschichte	"Weigel, Christian Ehrenfried,; 1748-1831.Publication"	"Berlin : Stralsund und Greifswald : Bei Gottlieb August Lange,Place: Germany; Berlin."	1794-1797	1794	"V. 1-4, no. 1-[8] (1794-1797).; 4 v. : ill. (part folding) ; 20 cm. (8vo)"	^^^	^^^	228670929	https://worldcat.org/oclc/228670929	
	"Availability:             FirstSearch indicates your institution owns the item. Libraries worldwide that own item: 6    Harvard University   Search the HOLLIS CatalogExternal Resources:       Cite This ItemFind Items About:         Trapp, Ernst Christian,max: 31Title:                     Neues braunschweigisches Journal.Author(s):                Trapp, Ernst Christian,; 1745-1818.Publication:              Nendeln : Kraus Reprint,Year:                     1792Description:              Jan. 1792.; 1 no. ; 17 cmLanguage:                 GermanNote(s):                  Edited by E.C. Trapp.General Info:             Reprint of a journal published in Altona by J.F. Hammerich.Class Descriptors:         LC: AP30Preceding Title:          Braunschweigisches Journal; (OCoLC)4449425Succeeding Title:         Schleswigsches JournalDocument Type:            SerialEntry:                    19790730Update:                   20220114Accession No:             OCLC:                     5223545Provider:        OCLCDatabase:                 WorldCat--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"	^^^	Neues braunschweigisches Journal.Author(s)	"Trapp, Ernst Christian,; 1745-1818.Publication"	"Nendeln : Kraus Reprint,"	1792	1792	Jan. 1792.; 1 no. ; 17 cm	^^^	Edited by E.C. Trapp.General Info: Reprint of a journal published in Altona by J.F. Hammerich.	5223545	https://worldcat.org/oclc/5223545	
	"Availability:             Check the catalogs in your library. Libraries worldwide that own item: 5 Search the HOLLIS CatalogExternal Resources:       Cite This ItemFind Items About:         Trapp, Ernst Christian,max: 31Title:                     Braunschweigisches Journal philosophischen, philologischen und pädagogischen Inhalts.Author(s):                Trapp, Ernst Christian,; 1745-1818.Publication:              [Braunschweig] : Verlag der Schulbuchhandlung,Year:                     1788-1789Frequency:                MonthlyDescription:              Jan. 1788-Dez. 1789.; 2 volumesLanguage:                 GermanSeries:                   Variation:                Deutsche Zeitschriften des 18. und 19. Jahrhunderts ;; Nr. 419.SUBJECT(S)Descriptor:               German periodicals -- 18th century.Périodiques allemands -- 18e siècle.German periodicals.Genre/Form:               Periodicals.Time:                     1700-1799Geographic:               Braunschweig (Germany) -- 18th century -- Periodicals.Germany -- Braunschweig.Note(s):                  Edited by E.C. Trapp and others./ Reproduction:             Microfiche./ Hildesheim :/ Georg Olms Verlag./ 20 microfiches : negative./ (Deutsche Zeitschriften des 18. und19. Jahrhunderts ; Nr. 419).Class Descriptors:         LC: AP30Other Titles:             Braunschweigisches JournalSucceeding Title:         Braunschweigisches Journal; (OCoLC)40107852; Schleswigsches Journal; (OCoLC)41905160Material Type:            Periodical (per); Microfiche (mfc)Document Type:            SerialEntry:                    19981007Update:                   20220401Accession No:             OCLC:                     40107850Provider:        OCLCDatabase:                 WorldCat--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"	5	"Braunschweigisches Journal philosophischen, philologischen und pädagogischen Inhalts.Author(s)"	"Trapp, Ernst Christian,; 1745-1818.Publication"	"[Braunschweig] : Verlag der Schulbuchhandlung,"	1788-1789Frequency: Monthly	1788	Jan. 1788-Dez. 1789.; 2 volumes	Descriptor: German periodicals -- 18th century.Périodiques allemands -- 18e siècle.German periodicals.Genre/Form: Periodicals.Time: 1700-1799Geographic: Braunschweig (Germany) -- 18th century -- Periodicals.Germany -- Braunschweig.Note(s): Edited by E.C. Trapp and others./ Reproduction: Microfiche./ Hildesheim :/ Georg Olms Verlag./ 20 microfiches : negative./ (Deutsche Zeitschriften des 18. und19. Jahrhunderts ; Nr. 419).	Edited by E.C. Trapp and others./ Reproduction: Microfiche./ Hildesheim :/ Georg Olms Verlag./ 20 microfiches : negative./ (Deutsche Zeitschriften des 18. und19. Jahrhunderts ; Nr. 419).	40107850	https://worldcat.org/oclc/40107850	
	"Availability:             Check the catalogs in your library. Libraries worldwide that own item: 5 Search the HOLLIS CatalogExternal Resources:       Cite This ItemFind Items About:         Hochstift Hildesheim89Title:                     Hochfürstlich-Hildesheimische Landes-Verordnungen /Corp Author(s):           Hochstift HildesheimPublication:              Hildesheim,Year:                     1782Description:              1.1782 - 2.1782.In:                       Hochfürstlich-Hildesheimische Landes-Verordnungen.Language:                 GermanStandard No:              National Library:         1052204686Class Descriptors:         Dewey: 340Responsibility:           auf gnädigsten Befehl Sr. Hochfürstlichen Gnaden Friderich Wilhelm in e. Sammlung hrsg.Material Type:            Periodical (per)Document Type:            SerialEntry:                    19880813Update:                   20220314Accession No:             OCLC:                     310875142Provider:        OCLCDatabase:                 WorldCat--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"	5	Hochfürstlich-Hildesheimische Landes-Verordnungen /Corp Author(s)	Hochstift HildesheimPublication	"Hildesheim,"	1782	1782	1.1782 - 2.1782.In: Hochfürstlich-Hildesheimische Landes-Verordnungen.	^^^	^^^	310875142	https://worldcat.org/oclc/310875142	
	"Availability:             Check the catalogs in your library. Libraries worldwide that own item: 5 Search the HOLLIS CatalogExternal Resources:       Cite This ItemTitle:                     Archiv weiblicher Hauptkenntnisse für diejenigen jedes Standes, welche angenehme Freundinnen, liebeswürdige Gattinnen, gute Mütter, und wahre Hauswirthinnen seyn undwerden wollen /Publication:              Leipzig,Year:                     1787-1790Description:              [1.]1787 - 4.1790.Language:                 GermanStandard No:              National Library:         011941774; 330032-8Responsibility:           hrsg ; von e. Gesellschaft von Zwey und Vierzig Deutschen Frauen.Material Type:            Periodical (per)Document Type:            SerialEntry:                    19990308Update:                   20210305Accession No:             OCLC:                     183220800Provider:        OCLCDatabase:                 WorldCat--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"	5	"Archiv weiblicher Hauptkenntnisse für diejenigen jedes Standes, welche angenehme Freundinnen, liebeswürdige Gattinnen, gute Mütter, und wahre Hauswirthinnen seyn undwerden wollen /Publication"	^^^	"Leipzig,"	1787-1790	1787	[1.]1787 - 4.1790.	^^^	^^^	183220800	https://worldcat.org/oclc/183220800	
	"Availability:             Check the catalogs in your library. Libraries worldwide that own item: 5 Search the HOLLIS CatalogExternal Resources:       Cite This ItemFind Items About:         Fabri, Johann Ernstmax: 1Title:                     Geographisches Lesebuch zum Nutzen und VergnügenAuthor(s):                Fabri, Johann Ernst; 1755-1825 ; Mitwirkender; (Contributor)Publication:              Halle GebauerYear:                     1782-1787Description:              1.1782 - 7.1787Language:                 GermanSeries:                   Deutsche Zeitschriften des 18. und 19. Jahrhunderts;Standard No:              Other:                    Kir1128; National Library:         012829005; 529249-9SUBJECT(S)Genre/Form:               ZeitschriftNote(s):                  Hildesheim : Olms, 1998. 8 Mikrofiches. (Deutsche Zeitschriften des 18. und 19. Jahrhunderts)/ Reproduction:             Mikrofiche-Ausg./ Hildesheim/ Olms,/ 1998-1998Succeeding Title:         Halle, 1791-1791; Neues geographisches Lesebuch zum Nutzen und Vergnügen.; (DE-605)HT012137020Responsibility:           hrsg. von M.J.E. Fabri.Material Type:            Periodical (per)Document Type:            SerialEntry:                    19991119Update:                   20220425Accession No:             OCLC:                     1222690363Provider:        OCLCDatabase:                 WorldCat--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"	5	Geographisches Lesebuch zum Nutzen und VergnügenAuthor(s)	"Fabri, Johann Ernst; 1755-1825 ; Mitwirkender; (Contributor)Publication"	Halle Gebauer	1782-1787	1782	1.1782 - 7.1787	^^^	^^^	1222690363	https://worldcat.org/oclc/1222690363	
	"Availability:             Check the catalogs in your library. Libraries worldwide that own item: 5 Search the HOLLIS CatalogExternal Resources:       Cite This ItemFind Items About:         Die Welt129Moore, Edwardmax: 194Title:                     Die Welt :e. Wochenschrift ; aus d. Engl. verdeutscht /Author(s):                Moore, Edward; 1634-1678Publication:              Altenburg : Richter,Year:                     1779-1780Description:              1.1779 - 4.1780 = St. 1-207; damit Ersch. eingest.In:                       World.Language:                 GermanStandard No:              National Library:         012793140; 525510-7Responsibility:           von Adam Fitz-Adam.Material Type:            Periodical (per)Document Type:            SerialEntry:                    20020514Update:                   20220113Accession No:             OCLC:                     314319520Provider:        OCLCDatabase:                 WorldCat--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"	5	Die Welt	"Moore, Edward; 1634-1678Publication"	"Altenburg : Richter,"	1779-1780	1779	1.1779 - 4.1780 = St. 1-207; damit Ersch. eingest.In: World.	^^^	^^^	314319520	https://worldcat.org/oclc/314319520	
	"Availability:             Check the catalogs in your library. Libraries worldwide that own item: 5 Search the HOLLIS CatalogExternal Resources:       Cite This ItemFind Items About:         Klein, Ernst Ferdinand,max: 31Kleinschrod, Gallus Aloys Kaspar,max: 8Konopak, Christian Gottlieb,max: 1Title:                     Archiv des Criminalrechts.Author(s):                Klein, Ernst Ferdinand,; 1743-1810.Kleinschrod, Gallus Aloys Kaspar,; 1762-1824.Konopak, Christian Gottlieb,; 1767-1841.Publication:              Halle : Hemmerde und Schwetschke,Year:                     1798-1810Frequency:                Irregular, 1807-1810; Former:                   Quarterly, 1798-1806Description:              1. Bd. (1798)-7. Bd. (1810).; 7 volumes ; 18 cmLanguage:                 GermanStandard No:              LCCN:                     15-9921SUBJECT(S)Descriptor:               Criminal law -- Germany.Criminal law.Geographic:               Germany.Note(s):                  Editors: 1798-1810, E.F. Klein, G.A. Kleinschrod (with C.G. Konopak, 1801-1810).Class Descriptors:         LC: K1Succeeding Title:         Neues Archiv des CriminalrechtsMaterial Type:            Periodical (per)Document Type:            SerialEntry:                    19940124Update:                   20220429Accession No:             OCLC:                     748680271Provider:        OCLCDatabase:                 WorldCat--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"	5	Archiv des Criminalrechts.Author(s)	"Klein, Ernst Ferdinand,; 1743-1810.Kleinschrod, Gallus Aloys Kaspar,; 1762-1824.Konopak, Christian Gottlieb,; 1767-1841.Publication"	"Halle : Hemmerde und Schwetschke,"	"1798-1810Frequency: Irregular, 1807-1810; Former: Quarterly, 1798-1806"	1798	1. Bd. (1798)-7. Bd. (1810).; 7 volumes ; 18 cm	"Descriptor: Criminal law -- Germany.Criminal law.Geographic: Germany.Note(s): Editors: 1798-1810, E.F. Klein, G.A. Kleinschrod (with C.G. Konopak, 1801-1810)."	"Editors: 1798-1810, E.F. Klein, G.A. Kleinschrod (with C.G. Konopak, 1801-1810)."	748680271	https://worldcat.org/oclc/748680271	
	"Availability:             Check the catalogs in your library. Libraries worldwide that own item: 5 Search the HOLLIS CatalogExternal Resources:       Cite This ItemFind Items About:         Leucht, Christian Leonhard,max: 4Title:                     Neue Europaische Staatscanzley :welche die wichtigsten offentlichen Angelegenheiten vornemlich des deutschen Reichs in sich fasset.Author(s):                Leucht, Christian Leonhard,; 1645-1716.Publication:              Ulm ; Frankfurt ; Leipzig : Auf kosten der Gaumischen Handlung,Year:                     1761-1782Description:              1.-55. theil.; 55 volumes : portraits, folded plan ; 17 cmLanguage:                 GermanStandard No:              LCCN:                     26-3421SUBJECT(S)Genre/Form:               History.Periodicals.Sources.Time:                     1700-1799Geographic:               Europe -- History -- Periodicals.Europe -- History -- 18th century -- Sources.Germany -- History -- 18th century -- Sources.Europe -- Histoire -- Périodiques.Europe -- Histoire -- 18e siècle -- Sources.Allemagne -- Histoire -- 18e siècle -- Sources.Europe.Germany.Note(s):                  At head of title: Anton Faber./ Title vignette./ Vols. 1-30 by J.C. von Gritsch, v. 31-55 by J.F. von Troltsch, both under the pseudonym Anton Faber (i.e. C.L. Leucht).Class Descriptors:         LC: D284Other Titles:             Neue Staats CanzleyPreceding Title:          Europaische Staats-cantzley, published from 1697 to 1760Succeeding Title:         Deutsche Staats-kanzlei (1783-1803) edited by Johann August Reuss.Material Type:            Periodical (per)Document Type:            SerialEntry:                    20010821Update:                   20220424Accession No:             OCLC:                     47814488Provider:        OCLCDatabase:                 WorldCat--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"	5	Neue Europaische Staatscanzley	"Leucht, Christian Leonhard,; 1645-1716.Publication"	"Ulm ; Frankfurt ; Leipzig : Auf kosten der Gaumischen Handlung,"	1761-1782	1761	"1.-55. theil.; 55 volumes : portraits, folded plan ; 17 cm"	"Genre/Form: History.Periodicals.Sources.Time: 1700-1799Geographic: Europe -- History -- Periodicals.Europe -- History -- 18th century -- Sources.Germany -- History -- 18th century -- Sources.Europe -- Histoire -- Périodiques.Europe -- Histoire -- 18e siècle -- Sources.Allemagne -- Histoire -- 18e siècle -- Sources.Europe.Germany.Note(s): At head of title: Anton Faber./ Title vignette./ Vols. 1-30 by J.C. von Gritsch, v. 31-55 by J.F. von Troltsch, both under the pseudonym Anton Faber (i.e. C.L. Leucht)."	"At head of title: Anton Faber./ Title vignette./ Vols. 1-30 by J.C. von Gritsch, v. 31-55 by J.F. von Troltsch, both under the pseudonym Anton Faber (i.e. C.L. Leucht)."	47814488	https://worldcat.org/oclc/47814488	
	"Availability:             Check the catalogs in your library. Libraries worldwide that own item: 5 Search the HOLLIS CatalogExternal Resources:       Cite This ItemTitle:                     Historischer Kalender oder der Hinkende Bot auf das Jahr ...Publication:              Bern : Obere Druckerei : E. Hortin : L.A. Haller : Stämpfli.Year:                     1718-?Description:              1718-.Language:                 GermanSUBJECT(S)Genre/Form:               [Almanachs]Geographic:               Berne (Suisse, canton)Note(s):                  Le titre varie jusqu'à 1757.Material Type:            Periodical (per)Document Type:            SerialEntry:                    20070607Update:                   20170804Accession No:             OCLC:                     716727206Provider:        OCLCDatabase:                 WorldCat--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"	5	Historischer Kalender oder der Hinkende Bot auf das Jahr ...Publication	^^^	Bern : Obere Druckerei : E. Hortin : L.A. Haller : Stämpfli.	1718-?	1718	1718-.	^^^	^^^	716727206	https://worldcat.org/oclc/716727206	
	"Availability:             Check the catalogs in your library. Libraries worldwide that own item: 5 Search the HOLLIS CatalogExternal Resources:       Cite This ItemTitle:                     Gespräche der drey vereinigten Brüder zu Bon Repos :in welchen sich dieselben über das Neueste der Welt, von Staats-, Kriegs- und Friedensbegebenheiten miteinander unterreden ; in e. Wochenschrift zu gemeinnützl. Gebrauch zusammen getragen u. hrsg/Author(s):                Gegel, Georg Jakob. ; (Author)Publication:              Speyer : Gegel,Year:                     1766-1767Description:              1.1766,Juni - 2.1767,Juli.Language:                 GermanStandard No:              National Library:         012861332; 532753-2Note(s):                  Hauptsacht. 1.1766/67: Gespräche der drey vereinigten Brüder zu Sans Souci.Other Titles:             Sammlung der herauskommenden wichtigsten General-Rescripten; Gespräche der drey vereinigten Brüder zu Sans SouciResponsibility:           [Georg Jakob Gegel].Material Type:            Periodical (per)Document Type:            SerialEntry:                    19990309Update:                   20180508Accession No:             OCLC:                     183223642Provider:        OCLCDatabase:                 WorldCat--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"	5	Gespräche der drey vereinigten Brüder zu Bon Repos	"Gegel, Georg Jakob. ; (Author)Publication"	"Speyer : Gegel,"	1766-1767	1766	"1.1766,Juni - 2.1767,Juli."	^^^	^^^	183223642	https://worldcat.org/oclc/183223642	
	"Availability:             Check the catalogs in your library. Libraries worldwide that own item: 5 Search the HOLLIS CatalogExternal Resources:       Cite This ItemTitle:                     Allgemeine juristische Bibliothek /Publication:              Tübingen : [Verlag nicht ermittelbar],Year:                     1796-1798Description:              1.1796 - 4.1798.Language:                 GermanStandard No:              ISSN:                     0936-6806; National Library:         012778524; 521736-2Responsibility:           von e. Gesellschaft Tübinger Rechtsgelehrter hrsg.Material Type:            Periodical (per)Document Type:            SerialEntry:                    19880819Update:                   20180425Accession No:             OCLC:                     985614323Provider:        OCLCDatabase:                 WorldCat--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"	5	Allgemeine juristische Bibliothek /Publication	^^^	"Tübingen : [Verlag nicht ermittelbar],"	1796-1798	1796	1.1796 - 4.1798.	^^^	^^^	985614323	https://worldcat.org/oclc/985614323	
	"Availability:             Check the catalogs in your library. Libraries worldwide that own item: 5 Search the HOLLIS CatalogExternal Resources:       Cite This ItemTitle:                     Jetzt-lebendes Hamburg :worin von den Namen, Characteren und Wohnungen aller hieselbst sich aufhaltenden Standes-Personen und accreditirten Ministern, so dann E. Hoch-Edlen und Hochweisen Raths, ferner desHoch-Ehrwürdigen Dom-Capituls und Ministerii, wie auch ... Nachricht ertheilet wird.Publication:              Hamburg,Year:                     1722-1725Description:              1722 - 1725 nachgewiesen.Language:                 GermanStandard No:              National Library:         01757255X; 1231369-5Note(s):                  Reproduction:             Hamburg :/ Staats- und UniversitätsbibliothekPreceding Title:          Jetzt belebtes Hamburg.Succeeding Title:         Neues hamburgisches Addres-Buch.Material Type:            Periodical (per)Document Type:            SerialEntry:                    19950720Update:                   20171102Accession No:             OCLC:                     312298500Provider:        OCLCDatabase:                 WorldCat--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"	5	Jetzt-lebendes Hamburg	^^^	"Hamburg,"	1722-1725	1722	1722 - 1725 nachgewiesen.	^^^	^^^	312298500	https://worldcat.org/oclc/312298500	
	"Availability:             Check the catalogs in your library. Libraries worldwide that own item: 5 Search the HOLLIS CatalogExternal Resources:       Cite This ItemFind Items About:         Wekhrlin, Wilhelm Ludwig,max: 82Title:                     Das Graue Ungeheuer.Author(s):                Wekhrlin, Wilhelm Ludwig,; 1739-1792, ; editor.Publication:              [Nürnberg (i.e., Nuremberg)] : [publisher not identified],Year:                     1784-1787Description:              1.-12. Bd. (1784-1787).; 12 volumes : illustrationsLanguage:                 GermanSeries:                   Variation:                Deutsche Zeitschriften des 18. und 19. Jahrhunderts ;; Nr. 5666.SUBJECT(S)Descriptor:               German literature -- 18th century -- Periodicals.Littérature allemande -- 18e siècle -- Périodiques.German literature.Genre/Form:               Periodicals.Time:                     1700-1799Note(s):                  Edited by W.L. Wekhrlin./ Reproduction:             Microfiche./ Hildesheim, Germany :/ Olms New Media,/ 1994./ 36 microfiches : negative./ (Deutsche Zeitschriften des 18.und 19. Jahrhunderts ; Nr. 5666).Class Descriptors:         LC: AP30Succeeding Title:         Kameleon; (OCoLC)41910785Material Type:            Microfiche (mfc)Document Type:            SerialEntry:                    19850911Update:                   20220509Accession No:             OCLC:                     41910447Provider:        OCLCDatabase:                 WorldCat--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"	5	Das Graue Ungeheuer.Author(s)	"Wekhrlin, Wilhelm Ludwig,; 1739-1792, ; editor.Publication"	"[Nürnberg (i.e., Nuremberg)] : [publisher not identified],"	1784-1787	1784	1.-12. Bd. (1784-1787).; 12 volumes : illustrations	"Descriptor: German literature -- 18th century -- Periodicals.Littérature allemande -- 18e siècle -- Périodiques.German literature.Genre/Form: Periodicals.Time: 1700-1799Note(s): Edited by W.L. Wekhrlin./ Reproduction: Microfiche./ Hildesheim, Germany :/ Olms New Media,/ 1994./ 36 microfiches : negative./ (Deutsche Zeitschriften des 18.und 19. Jahrhunderts ; Nr. 5666)."	"Edited by W.L. Wekhrlin./ Reproduction: Microfiche./ Hildesheim, Germany :/ Olms New Media,/ 1994./ 36 microfiches : negative./ (Deutsche Zeitschriften des 18.und 19. Jahrhunderts ; Nr. 5666)."	41910447	https://worldcat.org/oclc/41910447	
