Table 1
	CODE	HELD	TITLE	AUTHORS	PUBLISHER	YEAR	YEAR VAL	DESCRIPTION	SUBJECTS	NOTES	OCLC NO	OCLC CAT
	"Availability:             Check the catalogs in your library. Libraries worldwide that own item: 2 Search the HOLLIS CatalogExternal Resources:       Cite This ItemTitle:Amicable Life Assurance Society.Report of a trial. Rodriques et al versus the Scottish Amicable Life Assurance Society in the Home Circuit Court of Kingston, Jamaica, before Sir Bryan Edwards, Knight, Chief Justice, and a specialjury, on Monday the 16th, Tuesday 17th, and Wednesday 18th August, 1869 ...Author(s):                Rodriques, Lewis et al vs. ScottishPublication:              Kingston, Jamaica George Henderson ...Year:                     1869Language:                 EnglishDocument Type:            BookEntry:                    19000000Update:                   20151207Accession No:             OCLC:                     870503847Provider:        OCLCDatabase:                 WorldCat--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"	2	"Amicable Life Assurance Society.Report of a trial. Rodriques et al versus the Scottish Amicable Life Assurance Society in the Home Circuit Court of Kingston, Jamaica, before Sir Bryan Edwards, Knight, Chief Justice, and a specialjury, on Monday the 16th, Tuesday 17th, and Wednesday 18th August, 1869 ...Author(s)"	"Rodriques, Lewis et al vs. ScottishPublication"	"Kingston, Jamaica George Henderson ..."	^^^	1	^^^	^^^	^^^	870503847	https://worldcat.org/oclc/870503847
	"Availability:             Check the catalogs in your library. Libraries worldwide that own item: 2 Search the HOLLIS CatalogExternal Resources:       Cite This ItemFind Items About:         Ogilby, John,max: 124Title:A description and history of the island of Jamaica :comprising an account of its soil, climate, and productions, shewing its value and importance as an agricultural country, and a desirable place of residence for certain classes of settlers. /Author(s):                Ogilby, John, 1600-1676.Anderson, William Wemyss, ; editor.Publication:              Kingston, Jamaica ; New York : Sword and Stanford ... : G. Henderson.,Year:                     1851Language:                 EnglishResponsibility:           Reprinted. . .from. . .""An account of America, or the New World,"" by John Ogilby. . .first published in the year 1671, with preliminary chapter and notes, to connect thework with our own times ; by William Wemyss Anderson.Document Type:            BookEntry:                    19961108Update:                   20211226Accession No:             OCLC:                     1098403232Provider:        OCLCDatabase:                 WorldCat--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"	2	A description and history of the island of Jamaica	"Ogilby, John, 1600-1676.Anderson, William Wemyss, ; editor.Publication"	"Kingston, Jamaica ; New York : Sword and Stanford ... : G. Henderson.,"	^^^	1	^^^	^^^	^^^	1098403232	https://worldcat.org/oclc/1098403232
	"Availability:           Check the catalogs in your library. Libraries worldwide that own item: 2 Search the HOLLIS CatalogExternal Resources:     Cite This ItemFind Items About:       Marshall, James208Title:Tables and tracts connected with the valuation, whether of annunities and assurances contingent on the duration of life, or of sums and annunities certain. With various formulae, and incidentalnotices ...Author(s):              Marshall, JamesPublication:            Kingston, Jamaica Printed for the author, by R.J. DeCordova ...Year:                   1855Language:               EnglishDocument Type:          BookEntry:                  19000000Update:                 20151207Accession No:           OCLC:                   870503759Provider:        OCLCDatabase:               WorldCat--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"	2	"Tables and tracts connected with the valuation, whether of annunities and assurances contingent on the duration of life, or of sums and annunities certain. With various formulae, and incidentalnotices ...Author(s)"	"Marshall, JamesPublication"	"Kingston, Jamaica Printed for the author, by R.J. DeCordova ..."	^^^	1	^^^	^^^	^^^	870503759	https://worldcat.org/oclc/870503759
	"Availability:           Check the catalogs in your library. Libraries worldwide that own item: 2 Search the HOLLIS CatalogExternal Resources:     Cite This ItemFind Items About:       Sunshine2,806Title:SunshinewaltzAuthor(s):              Dunn, GeorginaPublication:            Kingston, Jamaica Aston W. Gardner & Co.Year:                   1890-1898Language:               EnglishNote(s):                Lithograph view on cover/ Dedicated by special permission to His Excellency Sir Henry A. Blake, K.C.M.G. (Governor of Jamaica) and Lady BlakeResponsibility:         by Georgina Dunn [of Kingston]Document Type:          BookEntry:                  19000000Update:                 20151206Accession No:           OCLC:                   870469573Provider:        OCLCDatabase:               WorldCat--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"	2	SunshinewaltzAuthor(s)	"Dunn, GeorginaPublication"	"Kingston, Jamaica Aston W. Gardner & Co."	^^^	1	^^^	^^^	^^^	870469573	https://worldcat.org/oclc/870469573
	"Availability:           Check the catalogs in your library. Libraries worldwide that own item: 2 Search the HOLLIS CatalogExternal Resources:     Cite This ItemFind Items About:       Jamaica.70,161Title:The laws of Jamaica, 1897 to dateCorp Author(s):         Jamaica.Publication:            Jamaica Government Printing OfficeYear:                   1898-Language:               EnglishDocument Type:          BookEntry:                  19000000Update:                 20180420Accession No:           OCLC:                   870504058Provider:        OCLCDatabase:               WorldCat--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"	2	"The laws of Jamaica, 1897 to dateCorp Author(s)"	Jamaica.Publication	Jamaica Government Printing Office	^^^	1	^^^	^^^	^^^	870504058	https://worldcat.org/oclc/870504058
	"Availability:           Check the catalogs in your library. Libraries worldwide that own item: 2 Search the HOLLIS CatalogExternal Resources:     Cite This ItemTitle:Glimpses of the Evidence for the Messiahship of Jesus of Nazareth; in connection with Notes and Scrictures on a recent Anti-Christian work, entitled ""The Jesus of History and the Jesus of TraditionIdentified"".Author(s):              Morris, Rev. David RuttonPublication:            Kingston, Jamaica Geo. Henderson & Co.Year:                   1881Language:               EnglishSeries:                 In J.P. VII. .; No. 16; Variation:              In J.P. VII. . ;; no. 16.Note(s):                ---- The same./ Duplicate filed in Pamphlet box.Document Type:          BookEntry:                  19000000Update:                 20151207Accession No:           OCLC:                   870504188Provider:        OCLCDatabase:               WorldCat--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"	2	"Glimpses of the Evidence for the Messiahship of Jesus of Nazareth; in connection with Notes and Scrictures on a recent Anti-Christian work, entitled ""The Jesus of History and the Jesus of TraditionIdentified"".Author(s)"	"Morris, Rev. David RuttonPublication"	"Kingston, Jamaica Geo. Henderson & Co."	^^^	1	^^^	^^^	^^^	870504188	https://worldcat.org/oclc/870504188
	"Availability:           Check the catalogs in your library. Libraries worldwide that own item: 2 Search the HOLLIS CatalogExternal Resources:     Cite This ItemTitle:Affidavits, in re-Phillipson, filed in the Supreme Court, October Term, 1861 together with affidavits filed in June term, 1861, with judgement of court, other documents and remarks ...Publication:            Kingston, JamaicaYear:                   1861Language:               EnglishDocument Type:          BookEntry:                  19000000Update:                 20151207Accession No:           OCLC:                   870503747Provider:        OCLCDatabase:               WorldCat--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"	2	"Affidavits, in re-Phillipson, filed in the Supreme Court, October Term, 1861 together with affidavits filed in June term, 1861, with judgement of court, other documents and remarks ...Publication"	^^^	"Kingston, Jamaica"	^^^	1	^^^	^^^	^^^	870503747	https://worldcat.org/oclc/870503747
	"Availability:           Check the catalogs in your library. Libraries worldwide that own item: 2 Search the HOLLIS CatalogExternal Resources:     Cite This ItemTitle:Jamaica superstitionsor the Obeah Book : a complete treatise of the absurdities believed in by the people of the Island.Author(s):              Banbury, Rev. R. ThomasPublication:            Kingston, Jamaica: Mortimer C. DeSouza, printer,Year:                   1894Language:               EnglishDocument Type:          BookEntry:                  20040305Update:                 20210331Accession No:           OCLC:                   870469196Provider:        OCLCDatabase:               WorldCat--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"	2	Jamaica superstitionsor the Obeah Book	"Banbury, Rev. R. ThomasPublication"	"Kingston, Jamaica: Mortimer C. DeSouza, printer,"	^^^	1	^^^	^^^	^^^	870469196	https://worldcat.org/oclc/870469196
	"Availability:           Check the catalogs in your library. Libraries worldwide that own item: 2 Search the HOLLIS CatalogExternal Resources:     Cite This ItemTitle:The History of the Royal Lodge No. 207. Dist. No. 1 Kingston, Jamaica, 1794-1894. ...Author(s):              Leon, Emanuel XavierPublication:            Kingston, Jamaica Mortimer DeSouza, Printer ...Year:                   1894Language:               EnglishNote(s):                __Copy also in Pam. Coll.Document Type:          BookEntry:                  19000000Update:                 20151207Accession No:           OCLC:                   870503733Provider:        OCLCDatabase:               WorldCat--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"	2	"The History of the Royal Lodge No. 207. Dist. No. 1 Kingston, Jamaica, 1794-1894. ...Author(s)"	"Leon, Emanuel XavierPublication"	"Kingston, Jamaica Mortimer DeSouza, Printer ..."	^^^	1	^^^	^^^	^^^	870503733	https://worldcat.org/oclc/870503733
	"Database: WorldCatAvailability:           Check the catalogs in your library. Libraries worldwide that own item: 1 Search the HOLLIS CatalogExternal Resources:     Cite This ItemFind Items About:       Chess50,789Title:Chess :its poetry and its prose.Author(s):              MacKenzie, Arthur F.Publication:            Kingston, Jamaica : Pub. by the author,Year:                   1887Language:               EnglishSUBJECT(S)Descriptor:             Chess.Échecs (Jeu)chess.Chess.Class Descriptors:       Dewey: 794.1 M15Document Type:          BookEntry:                  19901211Update:                 20220317Accession No:           OCLC:                   1105230421Provider:        OCLCDatabase:               WorldCat--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"	1	Chess	"MacKenzie, Arthur F.Publication"	"Kingston, Jamaica : Pub. by the author,"	^^^	1	^^^	Descriptor: Chess.Échecs (Jeu)chess.Chess.	^^^	1105230421	https://worldcat.org/oclc/1105230421
	"Availability:           Check the catalogs in your library. Libraries worldwide that own item: 1 Search the HOLLIS CatalogExternal Resources:     Cite This ItemFind Items About:       Russell, Sarah Shaw.2May, Samuel,max: 2,077Title:                   [Letter to] My dear Mr. MayAuthor(s):              Russell, Sarah Shaw.May, Samuel,; Jr.,; 1810-1899, ; recipient.Publication:            Jamaica Plain [Boston],Year:                   1855Language:               EnglishMaterial Type:          Manuscript (mss)Document Type:          Book; Archival MaterialDate of Entry:          20090115Update:                 20200615Accession No:           OCLC:                   1098488001Provider:        OCLCDatabase:               WorldCat--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"	1	[Letter to] My dear Mr. MayAuthor(s)	"Russell, Sarah Shaw.May, Samuel,; Jr.,; 1810-1899, ; recipient.Publication"	"Jamaica Plain [Boston],"	^^^	1	^^^	^^^	^^^	1098488001	https://worldcat.org/oclc/1098488001
	"Availability:           Check the catalogs in your library. Libraries worldwide that own item: 1 Search the HOLLIS CatalogExternal Resources:     Cite This ItemFind Items About:       Edes, Robert T.max: 6Title:Naval reminiscences.Newspaper clipping.Author(s):              Edes, Robert T. 1838-1923.  (Robert Thaxter),Publication:            [Jamaica Plain],Year:                   1898Language:               EnglishDocument Type:          BookEntry:                  19951117Update:                 20220107Accession No:           OCLC:                   84579182Provider:        OCLCDatabase:               WorldCat--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"	1	Naval reminiscences.Newspaper clipping.Author(s)	"Edes, Robert T. 1838-1923. (Robert Thaxter),Publication"	"[Jamaica Plain],"	^^^	1	^^^	^^^	^^^	84579182	https://worldcat.org/oclc/84579182
	"Availability:           Check the catalogs in your library. Libraries worldwide that own item: 1 Search the HOLLIS CatalogExternal Resources:     Cite This ItemTitle:List of exhibits forwarded to the Amsterdam exhibition from Jamaica. :1883.Publication:            Jamaica,Year:                   1883Language:               EnglishDocument Type:          BookEntry:                  19990302Update:                 20180119Accession No:           OCLC:                   923973284Provider:        OCLCDatabase:               WorldCat--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"	1	List of exhibits forwarded to the Amsterdam exhibition from Jamaica.	^^^	"Jamaica,"	^^^	1	^^^	^^^	^^^	923973284	https://worldcat.org/oclc/923973284
	"Availability:           Check the catalogs in your library. Libraries worldwide that own item: 1 Search the HOLLIS CatalogExternal Resources:     Cite This ItemTitle:An account of Jamaica, and its inhabitantsAuthor(s):              Stewart, James of TrelawnyPublication:            ... Kingston, JamaicaEdition:                2nd ed.Year:                   1809Language:               EnglishResponsibility:         James Stewart of TrelawnyDocument Type:          BookEntry:                  19000000Update:                 20151206Accession No:           OCLC:                   870469697Provider:        OCLCDatabase:               WorldCat--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"	1	"An account of Jamaica, and its inhabitantsAuthor(s)"	"Stewart, James of TrelawnyPublication"	"... Kingston, JamaicaEdition: 2nd ed."	^^^	1	^^^	^^^	^^^	870469697	https://worldcat.org/oclc/870469697
	"Availability:           Check the catalogs in your library. Libraries worldwide that own item: 1 Search the HOLLIS CatalogExternal Resources:     Cite This ItemTitle:The History of the Royal Lodge No. 207. Dist. No. I Kingston, Jamaica ...Author(s):              Leon, Emanuel XavierPublication:            ... Kingston, Jamaica Mortimer DeSouza, Printer ...Year:                   1894Language:               EnglishNote(s):                ---- Copy also in Pam. CollResponsibility:         by Eml. X. LeonDocument Type:          BookEntry:                  19000000Update:                 20151207Accession No:           OCLC:                   870503642Provider:        OCLCDatabase:               WorldCat--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"	1	"The History of the Royal Lodge No. 207. Dist. No. I Kingston, Jamaica ...Author(s)"	"Leon, Emanuel XavierPublication"	"... Kingston, Jamaica Mortimer DeSouza, Printer ..."	^^^	1	^^^	^^^	^^^	870503642	https://worldcat.org/oclc/870503642
	"Availability:           Check the catalogs in your library. Libraries worldwide that own item: 1 Search the HOLLIS CatalogExternal Resources:     Cite This ItemFind Items About:       Broughton, Arthur,max: 3Title:Hr̊tus Eastensis;... new edition.Author(s):              Broughton, Arthur, -1796.Publication:            Jamaica,Year:                   1806Language:               LatinNote(s):                Photostat copy.Document Type:          BookEntry:                  19951208Update:                 20211229Accession No:           OCLC:                   80168063Provider:        OCLCDatabase:               WorldCat--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"	1	Hr̊tus Eastensis;... new edition.Author(s)	"Broughton, Arthur, -1796.Publication"	"Jamaica,"	^^^	1	^^^	^^^	^^^	80168063	https://worldcat.org/oclc/80168063
	"Availability:           Check the catalogs in your library. Libraries worldwide that own item: 1 Search the HOLLIS CatalogExternal Resources:     Cite This ItemTitle:Appointment of committees [sic] in common council, this thirteenth day of February, 1832.Corp Author(s):         Kingston. CorporationPublication:            Kingston, Jamaica Printed at The Chronicle Office.Year:                   1832Language:               EnglishDocument Type:          BookEntry:                  19000000Update:                 20151207Accession No:           OCLC:                   870503724Provider:        OCLCDatabase:               WorldCat--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"	1	"Appointment of committees [sic] in common council, this thirteenth day of February, 1832.Corp Author(s)"	Kingston. CorporationPublication	"Kingston, Jamaica Printed at The Chronicle Office."	^^^	1	^^^	^^^	^^^	870503724	https://worldcat.org/oclc/870503724
	"Availability:             Check the catalogs in your library. Libraries worldwide that own item: 1 Search the HOLLIS CatalogExternal Resources:       Cite This ItemTitle:An abridgment of the laws of Jamaica: comprehending the subject- matter of each Act and clause :... To which is prefixed, by way of index, a table ...Publication:              Kingston, Jamaica: [publisher not identified]Year:                     1786Language:                 EnglishSeries:                   Variation:                Eighteenth century ;; Reel 5033; no. 02.Note(s):                  Reproduction:             Microfilm (negative)./ Woodbridge, Conn. :/ Research Publications.Material Type:            Microfilm (mfl)Document Type:            BookEntry:                    19911203Update:                   20200613Accession No:             OCLC:                     1097414833Provider:        OCLCDatabase:                 WorldCat--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"	1	An abridgment of the laws of Jamaica	^^^	"Kingston, Jamaica: [publisher not identified]"	^^^	1	^^^	^^^	^^^	1097414833	https://worldcat.org/oclc/1097414833
	"Availability:             Check the catalogs in your library. Libraries worldwide that own item: 1 Search the HOLLIS CatalogExternal Resources:       Cite This ItemFind Items About:         Davison, Henry W.1Garrison, William Lloyd,max: 4,941Title:                     [Letter to] My Dear FriendAuthor(s):                Davison, Henry W.Garrison, William Lloyd,; 1805-1879, ; recipient.Publication:              Kingston, Jamaica, (W.I.),Year:                     1851Language:                 EnglishMaterial Type:            Manuscript (mss)Document Type:            Book; Archival MaterialDate of Entry:            20090115Update:                   20220509Accession No:             OCLC:                     1098892357Provider:        OCLCDatabase:                 WorldCat--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"	1	[Letter to] My Dear FriendAuthor(s)	"Davison, Henry W.Garrison, William Lloyd,; 1805-1879, ; recipient.Publication"	"Kingston, Jamaica, (W.I.),"	^^^	1	^^^	^^^	^^^	1098892357	https://worldcat.org/oclc/1098892357
	"Availability:             Check the catalogs in your library. Libraries worldwide that own item: 1 Search the HOLLIS CatalogExternal Resources:       Cite This ItemFind Items About:         Doughty, George.10Doughty, George.,10Title:                     [Letter to] Dear esteemed FriendAuthor(s):                Doughty, George.Doughty, George., ; recipient.Publication:              Jamaica,Year:                     1846Language:                 EnglishMaterial Type:            Manuscript (mss)Document Type:            Book; Archival MaterialDate of Entry:            20090115Update:                   20200108Accession No:             OCLC:                     1098924381Provider:        OCLCDatabase:                 WorldCat--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"	1	[Letter to] Dear esteemed FriendAuthor(s)	"Doughty, George.Doughty, George., ; recipient.Publication"	"Jamaica,"	^^^	1	^^^	^^^	^^^	1098924381	https://worldcat.org/oclc/1098924381
	"Availability:             Check the catalogs in your library. Libraries worldwide that own item: 1 Search the HOLLIS CatalogExternal Resources:       Cite This ItemTitle:                     Autograph albums containing signatures of various celebrities.Author(s):                Sears, Annie F., active 19th century.Publication:              Jamaica Plain, Massachusetts,Year:                     1879Language:                 EnglishMaterial Type:            Manuscript (mss)Document Type:            Book; Archival MaterialDate of Entry:            20181222Update:                   20200625Accession No:             OCLC:                     1099161076Provider:        OCLCDatabase:                 WorldCat--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"	1	Autograph albums containing signatures of various celebrities.Author(s)	"Sears, Annie F., active 19th century.Publication"	"Jamaica Plain, Massachusetts,"	^^^	1	^^^	^^^	^^^	1099161076	https://worldcat.org/oclc/1099161076
